ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL	,Download 2 name,Download 2 URL
,,5A127,Midsummer Night's Cream,,,,Midsummer Night&#39;s Cream - Hijab Van Silk Route- Kleur: Patterned- Materialen: Zijde- Afmeting: 70 cm x 180 cm- Wasvoorschrift: 30c,,,,,,0,,,,,,,,,,26.6,,Hijab/,,,"https://hijabfactory.nl/images/zoom/midsummer-nights-cream-hijab-fran-silk-route-5a127-1.jpg,https://hijabfactory.nl/images/zoom/midsummer-nights-cream-hijab-fran-silk-route-5a127.jpg,https://hijabfactory.nl/images/zoom/midsummer-nights-cream-hijab-fran-silk-route-5a127-2.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/midsummer-nights-cream/,,,kleuren,,,,Afmeting,,,,,,,,
,,5A116,Peach Out - Grijs & Perzik Hijab,,,,Peach Out - Grijs & Perzik Hijab Van Silk Route- Kleur: Patterned- Materialen: Viscose- Afmeting: 70 cm x 180 cm- Wasvoorschrift: 30c,,,,,,0,,,,,,,,,,16.33,,Hijab/,,,"https://hijabfactory.nl/images/zoom/peach-out-hijab-fran-silk-route-5a116.jpg,https://hijabfactory.nl/images/zoom/peach-out-hijab-fran-silk-route-5a116-1.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/peach-out-grijs-perzik-hijab/,,,kleuren,,,,Afmeting,,,,,,,,
,,19C1,Hijab Hair Bun,,,,Denna hijab hairbun är skonsam för håret utan att ge slitage som vanliga flower clips gör. Finns i många olika färger. Storlek: 20 cm Vikt: ca 50g ,,,,,,0,,,,,,,,,,3.59,,Accessoires/,,,https://hijabfactory.nl/images/zoom/hijab-hair-bun-svart-19c1.jpg,,,,,,,https://hijabfactory.nl/nl/accessoires/hijab-hair-bun/,,,kleuren,,,,Afmeting,,,,,,,,
,,200401,Klimafit - Zwart Onderkapje - Ecardin,,,,Klimafit - Zwart Onderkapje Van Ecardin in Turkije.- Kleur: Zwart- Materialen: Lycra- Wasvoorschrift: 30cMade in Turkey ,,,,,,1,,,,,,,,,,4.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/klimafit-svart-undersloja-ecardin-200401a.jpg,https://hijabfactory.nl/images/zoom/klimafit-svart-undersloja-ecardin-200401b.jpg,https://hijabfactory.nl/images/zoom/klimafit-svart-undersloja-ecardin-200401c.jpg,https://hijabfactory.nl/images/zoom/klimafit-svart-undersloja-ecardin-200401d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/klimafit-zwart-onderkapje-ecardin/,,,kleuren,"Klimafit Vit underslöja Ecardin 200401a,Klimafit Marinblå Underslöja Ecardin 200403a,Klimafit Ljusgrå Underslöja Ecardin 200428a,Klimafit Bordeaux Underslöja Ecardin 200406a,Klimafit Blå Underslöja Ecardin 200414a,Klimafit Mörkgrå Underslöja Ecardin 200427a,Klimafit Röd Underslöja Ecardin 200417a,Klimafit Khaki Underslöja Ecardin 200426a,Klimafit Mörkgrön Underslöja Ecardin 200421a,Klimafit Petrol Underslöja Ecardin 200423a",,,Afmeting,,,,,,,,
,,5A148,Teal Doubles,,,,Teal Doubles - Hijab Van Silk Route- Kleur: Patterned- Materialen: Viscose- Afmeting: 70 cm x 180 cm- Wasvoorschrift: 30c,,,,,,0,,,,,,,,,,17.36,,Hijab/,,,"https://hijabfactory.nl/images/zoom/teal-doubles-teal-monstrad-normal--maxi-hijab-5a147.jpg,https://hijabfactory.nl/images/zoom/teal-doubles-teal-monstrad-normal--maxi-sjal-5a147.jpg,https://hijabfactory.nl/images/zoom/teal-doubles-teal-monstrad-normal--maxi-sloja-5a147.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/teal-doubles/,,,kleuren,,,,Afmeting,,,,,,,,
,,5A10,Spring Cascade,,,,Spring Cascade - Hijab Van Silk Route- Kleur: Patterned- Materialen: Viscose- Afmeting: 70 cm x 180 cm- Wasvoorschrift: 30c,,,,,,0,,,,,,,,,,14.28,,Hijab/,,,https://hijabfactory.nl/images/zoom/srhjb-pt021.jpg,,,,,,,https://hijabfactory.nl/nl/hijab/spring-cascade/,,,kleuren,,,,Afmeting,,,,,,,,
,,200408,Klimafit - Bruin Onderkapje - Ecardin,,,,Klimafit - Bruin Onderkapje Van Ecardin in Turkije.- Kleur: Bruin - Materialen: Lycra- Wasvoorschrift: 30cMade in Turkey       ,,,,,,0,,,,,,,,,,4.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/klimafit-brun-undersloja-ecardin-200408a.jpg,https://hijabfactory.nl/images/zoom/klimafit-brun-undersloja-ecardin-200408b.jpg,https://hijabfactory.nl/images/zoom/klimafit-brun-undersloja-ecardin-200408c.jpg,https://hijabfactory.nl/images/zoom/klimafit-brun-undersloja-ecardin-200408d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/klimafit-bruin-onderkapje-ecardin/,,,kleuren,"Klimafit Svart Underslöja Ecardin 200401a,Klimafit Vit underslöja Ecardin 200401a,Klimafit Marinblå Underslöja Ecardin 200403a,Klimafit Ljusgrå Underslöja Ecardin 200428a,Klimafit Bordeaux Underslöja Ecardin 200406a,Klimafit Blå Underslöja Ecardin 200414a,Klimafit Mörkgrå Underslöja Ecardin 200427a,Klimafit Röd Underslöja Ecardin 200417a,Klimafit Khaki Underslöja Ecardin 200426a,Klimafit Mörkgrön Underslöja Ecardin 200421a,Klimafit Petrol Underslöja Ecardin 200423a",,,Afmeting,,,,,,,,
,,200403,Klimafit - Marineblauw Onderkapje - Ecardin,,,,Klimafit - Marineblauw Onderkapje Van Ecardin in Turkije.- Kleur: Marineblauw - Materialen: Lycra- Wasvoorschrift: 30cMade in Turkey       ,,,,,,1,,,,,,,,,,4.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/klimafit-marinbla-undersloja-ecardin-200403a.jpg,https://hijabfactory.nl/images/zoom/klimafit-marinbla-undersloja-ecardin-200403b.jpg,https://hijabfactory.nl/images/zoom/klimafit-marinbla-undersloja-ecardin-200403c.jpg,https://hijabfactory.nl/images/zoom/klimafit-marinbla-undersloja-ecardin-200403d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/klimafit-marineblauw-onderkapje-ecardin/,,,kleuren,"Klimafit Svart Underslöja Ecardin 200401a,Klimafit Vit underslöja Ecardin 200401a,Klimafit Ljusgrå Underslöja Ecardin 200428a,Klimafit Bordeaux Underslöja Ecardin 200406a,Klimafit Blå Underslöja Ecardin 200414a,Klimafit Mörkgrå Underslöja Ecardin 200427a,Klimafit Röd Underslöja Ecardin 200417a,Klimafit Khaki Underslöja Ecardin 200426a,Klimafit Mörkgrön Underslöja Ecardin 200421a,Klimafit Petrol Underslöja Ecardin 200423a",,,Afmeting,,,,,,,,
,,200428,Klimafit - Lichtgrijs Onderkapje - Ecardin,,,,Klimafit - Lichtgrijs Onderkapje Van Ecardin in Turkije.- Kleur: Lichtgrijs- Materialen: Lycra- Wasvoorschrift: 30cMade in Turkey ,,,,,,1,,,,,,,,,,4.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/klimafit-ljusgra-undersloja-ecardin-200428a.jpg,https://hijabfactory.nl/images/zoom/klimafit-ljusgra-undersloja-ecardin-200428b.jpg,https://hijabfactory.nl/images/zoom/klimafit-ljusgra-undersloja-ecardin-200428c.jpg,https://hijabfactory.nl/images/zoom/klimafit-ljusgra-undersloja-ecardin-200428d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/klimafit-lichtgrijs-onderkapje-ecardin/,,,kleuren,"Klimafit Svart Underslöja Ecardin 200401a,Klimafit Vit underslöja Ecardin 200401a,Klimafit Marinblå Underslöja Ecardin 200403a,Klimafit Bordeaux Underslöja Ecardin 200406a,Klimafit Blå Underslöja Ecardin 200414a,Klimafit Mörkgrå Underslöja Ecardin 200427a,Klimafit Röd Underslöja Ecardin 200417a,Klimafit Khaki Underslöja Ecardin 200426a,Klimafit Mörkgrön Underslöja Ecardin 200421a,Klimafit Petrol Underslöja Ecardin 200423a",,,Afmeting,,,,,,,,
,,200402,Klimafit - Wit Onderkapje - Ecardin,,,,Klimafit - Wit Onderkapje Van Ecardin in Turkije.- Kleur: Wit - Materialen: Lycra- Wasvoorschrift: 30cMade in Turkey ,,,,,,1,,,,,,,,,,4.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/klimafit-vit-undersloja-ecardin-200401a-62144.jpg,https://hijabfactory.nl/images/zoom/klimafit-vit-undersloja-ecardin-200401b-41432.jpg,https://hijabfactory.nl/images/zoom/klimafit-vit-undersloja-ecardin-200401c-3314.jpg,https://hijabfactory.nl/images/zoom/klimafit-vit-undersloja-ecardin-200401d-17215.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/klimafit-wit-onderkapje-ecardin/,,,kleuren,"Klimafit Svart Underslöja Ecardin 200401a,Klimafit Marinblå Underslöja Ecardin 200403a,Klimafit Ljusgrå Underslöja Ecardin 200428a,Klimafit Bordeaux Underslöja Ecardin 200406a,Klimafit Blå Underslöja Ecardin 200414a,Klimafit Mörkgrå Underslöja Ecardin 200427a,Klimafit Röd Underslöja Ecardin 200417a,Klimafit Khaki Underslöja Ecardin 200426a,Klimafit Mörkgrön Underslöja Ecardin 200421a,Klimafit Petrol Underslöja Ecardin 200423a",,,Afmeting,,,,,,,,
,,200302,Elma - Wit Tube Onderkapje,,,,Elma - Wit Tube Onderkapje Van Ecardin in Turkije.- Kleur: Wit - Materialen: Lycra- Afmeting: 27 x 22 cm- Wasvoorschrift: HandwasMade in Turkey        ,,,,,,1,,,,,,,,,,3.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/elma-vit-tub-undersloja-ecardin-200302a.jpg,https://hijabfactory.nl/images/zoom/elma-vit-tub-undersloja-ecardin-200302b.jpg,https://hijabfactory.nl/images/zoom/elma-vit-tub-undersloja-ecardin-200302c.jpg,https://hijabfactory.nl/images/zoom/elma-vit-tub-undersloja-ecardin-200302d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/elma-wit-tube-onderkapje/,,,kleuren,"Elma Svart Tub Underslöja Ecardin 200301a,Elma Marinblå Tub Underslöja 200303a,Elma Ljusgrå Tub Underslöja Ecardin 200328a,Elma Brun Tub Underslöja Ecardin 200308a,Elma Beige Tub Underslöja Ecardin 200311a,Elma Gammelrosa Tub Underslöja Ecardin 200313a,Elma Blå Tub Underslöja Ecardin 200314a,Elma Senapsgul Tub Underslöja Ecardin 200315a,Elma Laxrosa Tub Underslöja Ecardin 200316a,Elma Röd Tub Underslöja Ecardin 200317a,Elma Bordeaux Tub Underslöja Ecardin 200306a,Elma Ljus Taupe Tub Underslöja Ecardin 200309a,Elma Mörkgrå Tub Underslöja Ecardin 200327a",,,Afmeting,,,,,,,,
,,200305,Elma - Offwhite Tube Onderkapje,,,,Elma - Zwart Tube Onderkapje Van Ecardin in Turkije.- Kleur: Zwart- Materialen: Lycra- Afmeting: 27 x 22 cm- Wasvoorschrift: HandwasMade in Turkey       ,,,,,,0,,,,,,,,,,3.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/elma-offwhite-tub-undersloja-ecardin-200305a.jpg,https://hijabfactory.nl/images/zoom/elma-offwhite-tub-undersloja-ecardin-200305b.jpg,https://hijabfactory.nl/images/zoom/elma-offwhite-tub-undersloja-ecardin-200305c.jpg,https://hijabfactory.nl/images/zoom/elma-offwhite-tub-undersloja-ecardin-200305d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/elma-offwhite-tube-onderkapje/,,,kleuren,"Elma Svart Tub Underslöja Ecardin 200301a,Elma Vit Tub Underslöja Ecardin 200302a,Elma Marinblå Tub Underslöja 200303a,Elma Ljusgrå Tub Underslöja Ecardin 200328a,Elma Brun Tub Underslöja Ecardin 200308a,Elma Beige Tub Underslöja Ecardin 200311a,Elma Gammelrosa Tub Underslöja Ecardin 200313a,Elma Blå Tub Underslöja Ecardin 200314a,Elma Senapsgul Tub Underslöja Ecardin 200315a,Elma Laxrosa Tub Underslöja Ecardin 200316a,Elma Röd Tub Underslöja Ecardin 200317a,Elma Bordeaux Tub Underslöja Ecardin 200306a,Elma Ljus Taupe Tub Underslöja Ecardin 200309a,Elma Mörkgrå Tub Underslöja Ecardin 200327a",,,Afmeting,,,,,,,,
,,200301,Elma - Zwart Tube Onderkapje,,,,Elma - Zwart Tube Onderkapje Van Ecardin in Turkije.- Kleur: Zwart- Materialen: Lycra- Afmeting: 27 x 22 cm- Wasvoorschrift: HandwasMade in Turkey,,,,,,1,,,,,,,,,,3.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/elma-svart-tub-undersloja-ecardin-200301a.jpg,https://hijabfactory.nl/images/zoom/elma-svart-tub-undersloja-ecardin-200301b.jpg,https://hijabfactory.nl/images/zoom/elma-svart-tub-undersloja-ecardin-200301c.jpg,https://hijabfactory.nl/images/zoom/elma-svart-tub-undersloja-ecardin-200301d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/elma-zwart-tube-onderkapje/,,,kleuren,"Elma Vit Tub Underslöja Ecardin 200302a,Elma Marinblå Tub Underslöja 200303a,Elma Ljusgrå Tub Underslöja Ecardin 200328a,Elma Brun Tub Underslöja Ecardin 200308a,Elma Beige Tub Underslöja Ecardin 200311a,Elma Gammelrosa Tub Underslöja Ecardin 200313a,Elma Blå Tub Underslöja Ecardin 200314a,Elma Senapsgul Tub Underslöja Ecardin 200315a,Elma Laxrosa Tub Underslöja Ecardin 200316a,Elma Röd Tub Underslöja Ecardin 200317a,Elma Bordeaux Tub Underslöja Ecardin 200306a,Elma Ljus Taupe Tub Underslöja Ecardin 200309a,Elma Mörkgrå Tub Underslöja Ecardin 200327a",,,Afmeting,,,,,,,,
,,200303,Elma - Marineblauw Tube Onderkapje,,,,Elma - Marineblauw Tube Onderkapje Van Ecardin in Turkije.- Kleur: Marineblauw - Materialen: Lycra- Afmeting: 27 x 22 cm- Wasvoorschrift: HandwasMade in Turkey       ,,,,,,1,,,,,,,,,,3.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/elma-marinbla-tub-undersloja-200303a.jpg,https://hijabfactory.nl/images/zoom/elma-marinbla-tub-undersloja-200303b.jpg,https://hijabfactory.nl/images/zoom/elma-marinbla-tub-undersloja-200303c.jpg,https://hijabfactory.nl/images/zoom/elma-marinbla-tub-undersloja-200303d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/elma-marineblauw-tube-onderkapje/,,,kleuren,"Elma Svart Tub Underslöja Ecardin 200301a,Elma Vit Tub Underslöja Ecardin 200302a,Elma Ljusgrå Tub Underslöja Ecardin 200328a,Elma Brun Tub Underslöja Ecardin 200308a,Elma Beige Tub Underslöja Ecardin 200311a,Elma Gammelrosa Tub Underslöja Ecardin 200313a,Elma Blå Tub Underslöja Ecardin 200314a,Elma Senapsgul Tub Underslöja Ecardin 200315a,Elma Laxrosa Tub Underslöja Ecardin 200316a,Elma Röd Tub Underslöja Ecardin 200317a,Elma Bordeaux Tub Underslöja Ecardin 200306a,Elma Ljus Taupe Tub Underslöja Ecardin 200309a,Elma Mörkgrå Tub Underslöja Ecardin 200327a",,,Afmeting,,,,,,,,
,,21B2,Football - Wit Sport Hijab,,,,De Capsters Football hijab is officieel goedgekeurd door de FIFA (International Football Federation) en mag worden gedragen in officiële voetbalwedstrijden.Het is gemaakt van een zachte en ademende stof voor comfort tijdens een wedstrijd. De hoofddoek heeft een klittenbandsluiting in de nek die snel loslaat wanneer deze wordt getrokken (getest en goedgekeurd door TUV in Nederland).Neem contact met ons op voor op maat gemaakte voetbal hoofddoeken in uw eigen teamkleuren.- Kleur: Wit- Materiaal: Microfresh® 90% polyester 10% elastaan)- Afmeting: One Size Fits All- Wasvoorschrift: handwas- Gewicht: 75 gram,,,,,,1,,,,,,,,,,25.67,33.88,Hijab/,,,"https://hijabfactory.nl/images/zoom/football-vit-sport-hijab-21b2.jpg,https://hijabfactory.nl/images/zoom/football-vit-sport-hijab-fran-capsters-21b2.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/football-wit-sport-hijab/,,,kleuren,,,,Afmeting,,,,,,,,
,,200405,Klimafit - Offwhite Onderkapje - Ecardin,,,,Klimafit - Offwhite Onderkapje Van Ecardin in Turkije.- Kleur: Offwhite - Materialen: Lycra- Wasvoorschrift: 30cMade in Turkey       ,,,,,,0,,,,,,,,,,4.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/klimafit-offwhite-undersloja-ecardin-200405a.jpg,https://hijabfactory.nl/images/zoom/klimafit-offwhite-undersloja-ecardin-200405b.jpg,https://hijabfactory.nl/images/zoom/klimafit-offwhite-undersloja-ecardin-200405c.jpg,https://hijabfactory.nl/images/zoom/klimafit-offwhite-undersloja-ecardin-200405d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/klimafit-offwhite-onderkapje-ecardin/,,,kleuren,"Klimafit Svart Underslöja Ecardin 200401a,Klimafit Vit underslöja Ecardin 200401a,Klimafit Marinblå Underslöja Ecardin 200403a,Klimafit Ljusgrå Underslöja Ecardin 200428a,Klimafit Bordeaux Underslöja Ecardin 200406a,Klimafit Blå Underslöja Ecardin 200414a,Klimafit Mörkgrå Underslöja Ecardin 200427a,Klimafit Röd Underslöja Ecardin 200417a,Klimafit Khaki Underslöja Ecardin 200426a,Klimafit Mörkgrön Underslöja Ecardin 200421a,Klimafit Petrol Underslöja Ecardin 200423a",,,Afmeting,,,,,,,,
,,21D1,Swim - Zwart Sport Hijab,,,,Zwemsport hijab van Capsters® is gemaakt van lycra dat geschikt is voor zowel zwembad als buitenwater.- Kleur: Zwart- Materiaal: 80% polyester 20% elastaan- Afmeting: One Size Fits All- Wasvoorschrift: handwas,,,,,,0,,,,,,,,,,23.61,,Hijab/,,,https://hijabfactory.nl/images/zoom/swim-svart-sport-hijab-fran-capster-21d1.jpg,,,,,,,https://hijabfactory.nl/nl/hijab/swim-zwart-sport-hijab/,,,kleuren,,,,Afmeting,,,,,,,,
,,200308,Elma - Bruin Tube Onderkapje,,,,Elma - Bruin Tube Onderkapje Van Ecardin in Turkije.- Kleur: Bruin - Materialen: Lycra- Afmeting: 27 x 22 cm- Wasvoorschrift: HandwasMade in Turkey       ,,,,,,0,,,,,,,,,,3.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/elma-brun-tub-undersloja-ecardin-200308a.jpg,https://hijabfactory.nl/images/zoom/elma-brun-tub-undersloja-ecardin-200308b.jpg,https://hijabfactory.nl/images/zoom/elma-brun-tub-undersloja-ecardin-200308c.jpg,https://hijabfactory.nl/images/zoom/elma-brun-tub-undersloja-ecardin-200308d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/elma-bruin-tube-onderkapje/,,,kleuren,"Elma Svart Tub Underslöja Ecardin 200301a,Elma Vit Tub Underslöja Ecardin 200302a,Elma Marinblå Tub Underslöja 200303a,Elma Ljusgrå Tub Underslöja Ecardin 200328a,Elma Beige Tub Underslöja Ecardin 200311a,Elma Gammelrosa Tub Underslöja Ecardin 200313a,Elma Blå Tub Underslöja Ecardin 200314a,Elma Senapsgul Tub Underslöja Ecardin 200315a,Elma Laxrosa Tub Underslöja Ecardin 200316a,Elma Röd Tub Underslöja Ecardin 200317a,Elma Bordeaux Tub Underslöja Ecardin 200306a,Elma Ljus Taupe Tub Underslöja Ecardin 200309a,Elma Mörkgrå Tub Underslöja Ecardin 200327a",,,Afmeting,,,,,,,,
,,200328,Elma - Lichtgrijs Tube Onderkapje,,,,Elma - Lichtgrijs Tube Onderkapje Van Ecardin in Turkije.- Kleur: Lichtgrijs - Materialen: Lycra- Afmeting: 27 x 22 cm- Wasvoorschrift: HandwasMade in Turkey       ,,,,,,1,,,,,,,,,,3.49,,Accessoires/,,,"https://hijabfactory.nl/images/zoom/elma-ljusgra-tub-undersloja-ecardin-200328a.jpg,https://hijabfactory.nl/images/zoom/elma-ljusgra-tub-undersloja-ecardin-200328b.jpg,https://hijabfactory.nl/images/zoom/elma-ljusgra-tub-undersloja-ecardin-200328c.jpg,https://hijabfactory.nl/images/zoom/elma-ljusgra-tub-undersloja-ecardin-200328d.jpg",,,,,,,https://hijabfactory.nl/nl/accessoires/elma-lichtgrijs-tube-onderkapje/,,,kleuren,"Elma Svart Tub Underslöja Ecardin 200301a,Elma Vit Tub Underslöja Ecardin 200302a,Elma Marinblå Tub Underslöja 200303a,Elma Brun Tub Underslöja Ecardin 200308a,Elma Beige Tub Underslöja Ecardin 200311a,Elma Gammelrosa Tub Underslöja Ecardin 200313a,Elma Blå Tub Underslöja Ecardin 200314a,Elma Senapsgul Tub Underslöja Ecardin 200315a,Elma Laxrosa Tub Underslöja Ecardin 200316a,Elma Röd Tub Underslöja Ecardin 200317a,Elma Bordeaux Tub Underslöja Ecardin 200306a,Elma Ljus Taupe Tub Underslöja Ecardin 200309a,Elma Mörkgrå Tub Underslöja Ecardin 200327a",,,Afmeting,,,,,,,,
,,21B1,Football - Zwart Sport Hijab,,,,De Capsters Football hijab is officieel goedgekeurd door de FIFA (International Football Federation) en mag worden gedragen in officiële voetbalwedstrijden.Het is gemaakt van een zachte en ademende stof voor comfort tijdens een wedstrijd. De hoofddoek heeft een klittenbandsluiting in de nek die snel loslaat wanneer deze wordt getrokken (getest en goedgekeurd door TUV in Nederland).Neem contact met ons op voor op maat gemaakte voetbal hoofddoeken in uw eigen teamkleuren.- Kleur: Zwart- Materiaal: Microfresh® 90% polyester 10% elastaan)- Afmeting: One Size Fits All- Wasvoorschrift: handwas- Gewicht: 75 gram,,,,,,0,,,,,,,,,,25.67,33.88,Hijab/,,,"https://hijabfactory.nl/images/zoom/football-svart-sport-hijab-fran-capsters-21b1.jpg,https://hijabfactory.nl/images/zoom/football-svart-sport-hijab-fran-capsters-21b1a.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/football-zwart-sport-hijab/,,,kleuren,,,,Afmeting,,,,,,,,
,,21F2,Basic - Zwart Hijab,,,,Ben je op zoek naar een eenvoudige en comfortabele hijab van goede kwaliteit? Dan is Basic Hijab jouw keuze! Basic is gemaakt van katoen en sluit je af met een stukje klittenband in de nek.>- Kleur: Zwart- Materiaal: 100% Katoen- Afmeting: One-Size- Wasvoorschrift: handwas,,,,,,1,,,,,,,,,,5.49,8.99,Hijab/,,,https://hijabfactory.nl/images/zoom/basic-svart-hijab-21f2.jpg,,,,,,,https://hijabfactory.nl/nl/hijab/basic-zwart-hijab/,,,kleuren,,,,Afmeting,,,,,,,,
,,21C1,Team - Svart Sport Hijab,,,,"Ett enkelt, bekvämt och säkert alternativ för att täcka huvudet under idrottsaktiviteter i skolan eller inom en idrottsgrupp. Kardborrbandet gör att hijaben är justerbar för olika storlekar och lätt att ta av i eventuellt farliga situationer i skolan, gymmet eller på spelplanen. Team hijab består av trikå. Färg: Svart Material: 96% Bomull 4% ElastanStorlek: En storlek passar allaTvättråd: HandtvättVikt: 65g  Fler sportiga hijabs från: CAPSTERS®Foto: ®copyright Peter Stigter    ",,,,,,0,,,,,,,,,,20.44,,Merken/Capsters/,,,"https://hijabfactory.nl/images/zoom/team-svart-sport-hijab-fran-capsters-21c1.jpg,https://hijabfactory.nl/images/zoom/team-svart-sport-hijab-21c1.jpg,https://hijabfactory.nl/images/zoom/team-svart-sport-hijab-21c1a.jpg",,,,,,,https://hijabfactory.nl/nl/merken/capsters/team-svart-sport-hijab/,,,kleuren,,,,Afmeting,,,,,,,,
,,5HA6,InEssence - Silver Pink Viscose Hijab,,,,InEssence - Silver Pink Viscose Hijab Von InEssence.- Kleur: Silver Pink- Materialen: Viscose- Afmeting: 70 x 180 cm- Afmeting: 100 x 200 cm- Wasvoorschrift: Handwas,,,,,,0,,,,,,,,,,12.9,,Hijab/,,,"https://hijabfactory.nl/images/zoom/inessence-silver-pink-viskos-hijab-fran-silk-route-5h5.jpg,https://hijabfactory.nl/images/zoom/inessence-silver-pink-viskos-maxi-hijab-fran-silk-route-5h5.jpg,https://hijabfactory.nl/images/zoom/inessence-silver-pink-viskos-maxi-sjal-fran-silk-route-5h5.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/inessence-silver-pink-viscose-hijab/,,,kleuren,"InEssence - Poinsetta Viskos Hijab från Silk Route,Sunset Gold Guld Viskos Hijab InEssence 5HA53c",,,Afmeting,,,,,,,,
,,5A151,Zink & Wit Hijab,,,,Zink & Wit Hijab Van Silk Route- Kleur: Patterned- Materialen: Viscose- Afmeting: 70 cm x 180 cm- Wasvoorschrift: 30c,,,,,,0,,,,,,,,,,16.33,,Hijab/,,,"https://hijabfactory.nl/images/zoom/zink--vit-hijab-fran-silk-route-5a151.jpg,https://hijabfactory.nl/images/zoom/zink--vit-hijab-fran-silk-route-5a151a.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/zink-wit-hijab/,,,kleuren,,,,Afmeting,,,,,,,,
,,5HA13,InEssence - Ginger Spice Viscose Hijab,,,,InEssence - Ginger Spice Viscose Hijab Von InEssence.- Kleur: Ginger Spice- Materialen: Viscose- Afmeting: 70 x 180 cm- Afmeting: 100 x 200 cm- Wasvoorschrift: Handwas,,,,,,0,,,,,,,,,,12.9,,Hijab/,,,"https://hijabfactory.nl/images/zoom/inessence-ginger-spice-viskos-hijab-fran-silk-route-5h7-1.jpg,https://hijabfactory.nl/images/zoom/inessence-ginger-spice-viskos-maxi-hijab-fran-silk-route-5h7-1.jpg,https://hijabfactory.nl/images/zoom/inessence-ginger-spice-viskos-maxi-sjal-fran-silk-route-5h7-1.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/inessence-ginger-spice-viscose-hijab/,,,kleuren,"InEssence - Poinsetta Viskos Hijab från Silk Route,Sunset Gold Guld Viskos Hijab InEssence 5HA53c",,,Afmeting,,,,,,,,
,,5HB16,InEssence - Nougat Viscose Hijab,,,,Apricot Illusion - Nougat Viscose Hijab Von InEssence.- Kleur: Nougat- Materialen: Viscose- Afmeting: 70 x 180 cm- Afmeting: 100 x 200 cm- Wasvoorschrift: Handwas,,,,,,0,,,,,,,,,,12.9,,Hijab/,,,"https://hijabfactory.nl/images/zoom/inessence-nougat-viskos-hijab-fran-silk-route-5h8.jpg,https://hijabfactory.nl/images/zoom/inessence-nougat-viskos-maxi-hijab-fran-silk-route-5h8.jpg,https://hijabfactory.nl/images/zoom/inessence-nougat-viskos-maxi-sjal-fran-silk-route-5h8.jpg",,,,,,,https://hijabfactory.nl/nl/hijab/inessence-nougat-viscose-hijab/,,,kleuren,"InEssence - Poinsetta Viskos Hijab från Silk Route,Sunset Gold Guld Viskos Hijab InEssence 5HA53c",,,Afmeting,,,,,,,,
